metric_index,metric,source_column,component,metric_kind,sd_group,signed_sd_score,absolute_sd_score
285,clostridioides_difficile_deaths_over_65,clostridioides_difficile_deaths_over_65,,scalar,zero_sd_exact,,
286,bacteroides_fragilis_deaths_over_65,bacteroides_fragilis_deaths_over_65,,scalar,zero_sd_exact,,
287,campylobacter_jejuni_deaths_over_65,campylobacter_jejuni_deaths_over_65,,scalar,zero_sd_exact,,
288,enterobacter_cloacae_deaths_over_65,enterobacter_cloacae_deaths_over_65,,scalar,zero_sd_exact,,
289,yersinia_enterocolitica_deaths_over_65,yersinia_enterocolitica_deaths_over_65,,scalar,zero_sd_exact,,
290,moraxella_catarrhalis_deaths_over_65,moraxella_catarrhalis_deaths_over_65,,scalar,zero_sd_exact,,
291,treponema_pallidum_deaths_over_65,treponema_pallidum_deaths_over_65,,scalar,zero_sd_exact,,
292,bordetella_pertussis_deaths_over_65,bordetella_pertussis_deaths_over_65,,scalar,zero_sd_exact,,
293,helicobacter_pylori_deaths_over_65,helicobacter_pylori_deaths_over_65,,scalar,zero_sd_exact,,
294,mdr_mycobacterium_tuberculosis_deaths_over_65,mdr_mycobacterium_tuberculosis_deaths_over_65,,scalar,zero_sd_exact,,
295,mycoplasma_pneumoniae_deaths_over_65,mycoplasma_pneumoniae_deaths_over_65,,scalar,zero_sd_exact,,
296,legionella_pneumophila_deaths_over_65,legionella_pneumophila_deaths_over_65,,scalar,zero_sd_exact,,
297,burkholderia_cepacia_complex_deaths_over_65,burkholderia_cepacia_complex_deaths_over_65,,scalar,zero_sd_exact,,
298,acinetobacter_baumannii_deaths_hospital_acquired,acinetobacter_baumannii_deaths_hospital_acquired,,scalar,zero_sd_exact,,
299,citrobacter_spp._deaths_hospital_acquired,citrobacter_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
300,enterobacter_spp._deaths_hospital_acquired,enterobacter_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
301,enterococcus_faecalis_deaths_hospital_acquired,enterococcus_faecalis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
302,enterococcus_faecium_deaths_hospital_acquired,enterococcus_faecium_deaths_hospital_acquired,,scalar,zero_sd_exact,,
303,escherichia_coli_deaths_hospital_acquired,escherichia_coli_deaths_hospital_acquired,,scalar,zero_sd_exact,,
304,klebsiella_pneumoniae_deaths_hospital_acquired,klebsiella_pneumoniae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
305,morganella_spp._deaths_hospital_acquired,morganella_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
306,proteus_spp._deaths_hospital_acquired,proteus_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
307,serratia_spp._deaths_hospital_acquired,serratia_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
308,p_stuartii_deaths_hospital_acquired,p_stuartii_deaths_hospital_acquired,,scalar,zero_sd_exact,,
309,pseudomonas_aeruginosa_deaths_hospital_acquired,pseudomonas_aeruginosa_deaths_hospital_acquired,,scalar,zero_sd_exact,,
310,stenotrophomonas_maltophilia_deaths_hospital_acquired,stenotrophomonas_maltophilia_deaths_hospital_acquired,,scalar,zero_sd_exact,,
311,staphylococcus_aureus_deaths_hospital_acquired,staphylococcus_aureus_deaths_hospital_acquired,,scalar,zero_sd_mismatch,,
312,staphylococcus_epidermidis_deaths_hospital_acquired,staphylococcus_epidermidis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
313,streptococcus_pneumoniae_deaths_hospital_acquired,streptococcus_pneumoniae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
314,salmonella_enterica_serovar_typhi_deaths_hospital_acquired,salmonella_enterica_serovar_typhi_deaths_hospital_acquired,,scalar,zero_sd_exact,,
315,salmonella_enterica_serovar_paratyphi_a_deaths_hospital_acquired,salmonella_enterica_serovar_paratyphi_a_deaths_hospital_acquired,,scalar,zero_sd_exact,,
316,invasive_non-typhoidal_salmonella_spp._deaths_hospital_acquired,invasive_non-typhoidal_salmonella_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
317,shigella_spp._deaths_hospital_acquired,shigella_spp._deaths_hospital_acquired,,scalar,zero_sd_exact,,
318,neisseria_gonorrhoeae_deaths_hospital_acquired,neisseria_gonorrhoeae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
319,streptococcus_pyogenes_deaths_hospital_acquired,streptococcus_pyogenes_deaths_hospital_acquired,,scalar,zero_sd_exact,,
320,streptococcus_agalactiae_deaths_hospital_acquired,streptococcus_agalactiae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
321,haemophilus_influenzae_deaths_hospital_acquired,haemophilus_influenzae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
322,chlamydia_trachomatis_deaths_hospital_acquired,chlamydia_trachomatis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
323,mycoplasma_genitalium_deaths_hospital_acquired,mycoplasma_genitalium_deaths_hospital_acquired,,scalar,zero_sd_exact,,
324,vibrio_cholerae_deaths_hospital_acquired,vibrio_cholerae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
325,neisseria_meningitidis_deaths_hospital_acquired,neisseria_meningitidis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
326,listeria_monocytogenes_deaths_hospital_acquired,listeria_monocytogenes_deaths_hospital_acquired,,scalar,zero_sd_exact,,
327,clostridioides_difficile_deaths_hospital_acquired,clostridioides_difficile_deaths_hospital_acquired,,scalar,zero_sd_exact,,
328,bacteroides_fragilis_deaths_hospital_acquired,bacteroides_fragilis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
329,campylobacter_jejuni_deaths_hospital_acquired,campylobacter_jejuni_deaths_hospital_acquired,,scalar,zero_sd_exact,,
330,enterobacter_cloacae_deaths_hospital_acquired,enterobacter_cloacae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
331,yersinia_enterocolitica_deaths_hospital_acquired,yersinia_enterocolitica_deaths_hospital_acquired,,scalar,zero_sd_exact,,
332,moraxella_catarrhalis_deaths_hospital_acquired,moraxella_catarrhalis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
333,treponema_pallidum_deaths_hospital_acquired,treponema_pallidum_deaths_hospital_acquired,,scalar,zero_sd_exact,,
334,bordetella_pertussis_deaths_hospital_acquired,bordetella_pertussis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
335,helicobacter_pylori_deaths_hospital_acquired,helicobacter_pylori_deaths_hospital_acquired,,scalar,zero_sd_exact,,
336,mdr_mycobacterium_tuberculosis_deaths_hospital_acquired,mdr_mycobacterium_tuberculosis_deaths_hospital_acquired,,scalar,zero_sd_exact,,
337,mycoplasma_pneumoniae_deaths_hospital_acquired,mycoplasma_pneumoniae_deaths_hospital_acquired,,scalar,zero_sd_exact,,
338,legionella_pneumophila_deaths_hospital_acquired,legionella_pneumophila_deaths_hospital_acquired,,scalar,zero_sd_exact,,
339,burkholderia_cepacia_complex_deaths_hospital_acquired,burkholderia_cepacia_complex_deaths_hospital_acquired,,scalar,zero_sd_exact,,
340,acinetobacter_baumannii_deaths_community_acquired,acinetobacter_baumannii_deaths_community_acquired,,scalar,zero_sd_exact,,
341,citrobacter_spp._deaths_community_acquired,citrobacter_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
342,enterobacter_spp._deaths_community_acquired,enterobacter_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
343,enterococcus_faecalis_deaths_community_acquired,enterococcus_faecalis_deaths_community_acquired,,scalar,zero_sd_exact,,
344,enterococcus_faecium_deaths_community_acquired,enterococcus_faecium_deaths_community_acquired,,scalar,zero_sd_exact,,
345,escherichia_coli_deaths_community_acquired,escherichia_coli_deaths_community_acquired,,scalar,zero_sd_exact,,
346,klebsiella_pneumoniae_deaths_community_acquired,klebsiella_pneumoniae_deaths_community_acquired,,scalar,zero_sd_exact,,
347,morganella_spp._deaths_community_acquired,morganella_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
348,proteus_spp._deaths_community_acquired,proteus_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
349,serratia_spp._deaths_community_acquired,serratia_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
350,p_stuartii_deaths_community_acquired,p_stuartii_deaths_community_acquired,,scalar,zero_sd_exact,,
351,pseudomonas_aeruginosa_deaths_community_acquired,pseudomonas_aeruginosa_deaths_community_acquired,,scalar,zero_sd_exact,,
352,stenotrophomonas_maltophilia_deaths_community_acquired,stenotrophomonas_maltophilia_deaths_community_acquired,,scalar,zero_sd_exact,,
353,staphylococcus_aureus_deaths_community_acquired,staphylococcus_aureus_deaths_community_acquired,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
354,staphylococcus_epidermidis_deaths_community_acquired,staphylococcus_epidermidis_deaths_community_acquired,,scalar,zero_sd_exact,,
355,streptococcus_pneumoniae_deaths_community_acquired,streptococcus_pneumoniae_deaths_community_acquired,,scalar,zero_sd_exact,,
356,salmonella_enterica_serovar_typhi_deaths_community_acquired,salmonella_enterica_serovar_typhi_deaths_community_acquired,,scalar,zero_sd_exact,,
357,salmonella_enterica_serovar_paratyphi_a_deaths_community_acquired,salmonella_enterica_serovar_paratyphi_a_deaths_community_acquired,,scalar,zero_sd_exact,,
358,invasive_non-typhoidal_salmonella_spp._deaths_community_acquired,invasive_non-typhoidal_salmonella_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
359,shigella_spp._deaths_community_acquired,shigella_spp._deaths_community_acquired,,scalar,zero_sd_exact,,
360,neisseria_gonorrhoeae_deaths_community_acquired,neisseria_gonorrhoeae_deaths_community_acquired,,scalar,zero_sd_exact,,
361,streptococcus_pyogenes_deaths_community_acquired,streptococcus_pyogenes_deaths_community_acquired,,scalar,zero_sd_exact,,
362,streptococcus_agalactiae_deaths_community_acquired,streptococcus_agalactiae_deaths_community_acquired,,scalar,zero_sd_exact,,
363,haemophilus_influenzae_deaths_community_acquired,haemophilus_influenzae_deaths_community_acquired,,scalar,zero_sd_exact,,
364,chlamydia_trachomatis_deaths_community_acquired,chlamydia_trachomatis_deaths_community_acquired,,scalar,zero_sd_exact,,
365,mycoplasma_genitalium_deaths_community_acquired,mycoplasma_genitalium_deaths_community_acquired,,scalar,zero_sd_exact,,
366,vibrio_cholerae_deaths_community_acquired,vibrio_cholerae_deaths_community_acquired,,scalar,zero_sd_exact,,
367,neisseria_meningitidis_deaths_community_acquired,neisseria_meningitidis_deaths_community_acquired,,scalar,zero_sd_exact,,
368,listeria_monocytogenes_deaths_community_acquired,listeria_monocytogenes_deaths_community_acquired,,scalar,zero_sd_exact,,
369,clostridioides_difficile_deaths_community_acquired,clostridioides_difficile_deaths_community_acquired,,scalar,zero_sd_exact,,
370,bacteroides_fragilis_deaths_community_acquired,bacteroides_fragilis_deaths_community_acquired,,scalar,zero_sd_exact,,
371,campylobacter_jejuni_deaths_community_acquired,campylobacter_jejuni_deaths_community_acquired,,scalar,zero_sd_exact,,
372,enterobacter_cloacae_deaths_community_acquired,enterobacter_cloacae_deaths_community_acquired,,scalar,zero_sd_exact,,
373,yersinia_enterocolitica_deaths_community_acquired,yersinia_enterocolitica_deaths_community_acquired,,scalar,zero_sd_exact,,
374,moraxella_catarrhalis_deaths_community_acquired,moraxella_catarrhalis_deaths_community_acquired,,scalar,zero_sd_exact,,
375,treponema_pallidum_deaths_community_acquired,treponema_pallidum_deaths_community_acquired,,scalar,zero_sd_exact,,
376,bordetella_pertussis_deaths_community_acquired,bordetella_pertussis_deaths_community_acquired,,scalar,zero_sd_exact,,
377,helicobacter_pylori_deaths_community_acquired,helicobacter_pylori_deaths_community_acquired,,scalar,zero_sd_exact,,
378,mdr_mycobacterium_tuberculosis_deaths_community_acquired,mdr_mycobacterium_tuberculosis_deaths_community_acquired,,scalar,zero_sd_exact,,
379,mycoplasma_pneumoniae_deaths_community_acquired,mycoplasma_pneumoniae_deaths_community_acquired,,scalar,zero_sd_exact,,
380,legionella_pneumophila_deaths_community_acquired,legionella_pneumophila_deaths_community_acquired,,scalar,zero_sd_exact,,
381,burkholderia_cepacia_complex_deaths_community_acquired,burkholderia_cepacia_complex_deaths_community_acquired,,scalar,zero_sd_exact,,
382,acinetobacter_baumannii_number_with_sepsis,acinetobacter_baumannii_number_with_sepsis,,scalar,zero_sd_mismatch,,
383,citrobacter_spp._number_with_sepsis,citrobacter_spp._number_with_sepsis,,scalar,zero_sd_exact,,
384,enterobacter_spp._number_with_sepsis,enterobacter_spp._number_with_sepsis,,scalar,zero_sd_exact,,
385,enterococcus_faecalis_number_with_sepsis,enterococcus_faecalis_number_with_sepsis,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
386,enterococcus_faecium_number_with_sepsis,enterococcus_faecium_number_with_sepsis,,scalar,zero_sd_exact,,
387,escherichia_coli_number_with_sepsis,escherichia_coli_number_with_sepsis,,scalar,finite_<1,-0.52623481158421759,0.52623481158421759
388,klebsiella_pneumoniae_number_with_sepsis,klebsiella_pneumoniae_number_with_sepsis,,scalar,finite_<1,0,0
389,morganella_spp._number_with_sepsis,morganella_spp._number_with_sepsis,,scalar,zero_sd_exact,,
390,proteus_spp._number_with_sepsis,proteus_spp._number_with_sepsis,,scalar,zero_sd_exact,,
391,serratia_spp._number_with_sepsis,serratia_spp._number_with_sepsis,,scalar,zero_sd_exact,,
392,p_stuartii_number_with_sepsis,p_stuartii_number_with_sepsis,,scalar,zero_sd_exact,,
393,pseudomonas_aeruginosa_number_with_sepsis,pseudomonas_aeruginosa_number_with_sepsis,,scalar,zero_sd_mismatch,,
394,stenotrophomonas_maltophilia_number_with_sepsis,stenotrophomonas_maltophilia_number_with_sepsis,,scalar,zero_sd_exact,,
395,staphylococcus_aureus_number_with_sepsis,staphylococcus_aureus_number_with_sepsis,,scalar,zero_sd_exact,,
396,staphylococcus_epidermidis_number_with_sepsis,staphylococcus_epidermidis_number_with_sepsis,,scalar,zero_sd_exact,,
397,streptococcus_pneumoniae_number_with_sepsis,streptococcus_pneumoniae_number_with_sepsis,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
398,salmonella_enterica_serovar_typhi_number_with_sepsis,salmonella_enterica_serovar_typhi_number_with_sepsis,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
399,salmonella_enterica_serovar_paratyphi_a_number_with_sepsis,salmonella_enterica_serovar_paratyphi_a_number_with_sepsis,,scalar,zero_sd_exact,,
400,invasive_non-typhoidal_salmonella_spp._number_with_sepsis,invasive_non-typhoidal_salmonella_spp._number_with_sepsis,,scalar,zero_sd_exact,,
401,shigella_spp._number_with_sepsis,shigella_spp._number_with_sepsis,,scalar,zero_sd_mismatch,,
402,neisseria_gonorrhoeae_number_with_sepsis,neisseria_gonorrhoeae_number_with_sepsis,,scalar,zero_sd_exact,,
403,streptococcus_pyogenes_number_with_sepsis,streptococcus_pyogenes_number_with_sepsis,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
404,streptococcus_agalactiae_number_with_sepsis,streptococcus_agalactiae_number_with_sepsis,,scalar,zero_sd_mismatch,,
405,haemophilus_influenzae_number_with_sepsis,haemophilus_influenzae_number_with_sepsis,,scalar,zero_sd_exact,,
406,chlamydia_trachomatis_number_with_sepsis,chlamydia_trachomatis_number_with_sepsis,,scalar,zero_sd_exact,,
407,mycoplasma_genitalium_number_with_sepsis,mycoplasma_genitalium_number_with_sepsis,,scalar,zero_sd_exact,,
408,vibrio_cholerae_number_with_sepsis,vibrio_cholerae_number_with_sepsis,,scalar,zero_sd_exact,,
409,neisseria_meningitidis_number_with_sepsis,neisseria_meningitidis_number_with_sepsis,,scalar,zero_sd_exact,,
410,listeria_monocytogenes_number_with_sepsis,listeria_monocytogenes_number_with_sepsis,,scalar,zero_sd_exact,,
411,clostridioides_difficile_number_with_sepsis,clostridioides_difficile_number_with_sepsis,,scalar,zero_sd_exact,,
412,bacteroides_fragilis_number_with_sepsis,bacteroides_fragilis_number_with_sepsis,,scalar,zero_sd_exact,,
413,campylobacter_jejuni_number_with_sepsis,campylobacter_jejuni_number_with_sepsis,,scalar,zero_sd_exact,,
414,enterobacter_cloacae_number_with_sepsis,enterobacter_cloacae_number_with_sepsis,,scalar,zero_sd_exact,,
415,yersinia_enterocolitica_number_with_sepsis,yersinia_enterocolitica_number_with_sepsis,,scalar,zero_sd_exact,,
416,moraxella_catarrhalis_number_with_sepsis,moraxella_catarrhalis_number_with_sepsis,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
417,treponema_pallidum_number_with_sepsis,treponema_pallidum_number_with_sepsis,,scalar,zero_sd_exact,,
418,bordetella_pertussis_number_with_sepsis,bordetella_pertussis_number_with_sepsis,,scalar,zero_sd_exact,,
419,helicobacter_pylori_number_with_sepsis,helicobacter_pylori_number_with_sepsis,,scalar,zero_sd_exact,,
420,mdr_mycobacterium_tuberculosis_number_with_sepsis,mdr_mycobacterium_tuberculosis_number_with_sepsis,,scalar,zero_sd_exact,,
421,mycoplasma_pneumoniae_number_with_sepsis,mycoplasma_pneumoniae_number_with_sepsis,,scalar,zero_sd_exact,,
422,legionella_pneumophila_number_with_sepsis,legionella_pneumophila_number_with_sepsis,,scalar,zero_sd_exact,,
423,burkholderia_cepacia_complex_number_with_sepsis,burkholderia_cepacia_complex_number_with_sepsis,,scalar,zero_sd_exact,,
424,acinetobacter_baumannii_sepsis_onset_events,acinetobacter_baumannii_sepsis_onset_events,,scalar,zero_sd_mismatch,,
425,citrobacter_spp._sepsis_onset_events,citrobacter_spp._sepsis_onset_events,,scalar,zero_sd_exact,,
426,enterobacter_spp._sepsis_onset_events,enterobacter_spp._sepsis_onset_events,,scalar,zero_sd_exact,,
427,enterococcus_faecalis_sepsis_onset_events,enterococcus_faecalis_sepsis_onset_events,,scalar,finite_<1,-0.27735009811261457,0.27735009811261457
428,enterococcus_faecium_sepsis_onset_events,enterococcus_faecium_sepsis_onset_events,,scalar,zero_sd_exact,,
429,escherichia_coli_sepsis_onset_events,escherichia_coli_sepsis_onset_events,,scalar,finite_<1,-0.20483662259967567,0.20483662259967567
430,klebsiella_pneumoniae_sepsis_onset_events,klebsiella_pneumoniae_sepsis_onset_events,,scalar,zero_sd_exact,,
